config_name,split,candidate_id,expert_priority_score,expert_queue,priority_score,priority_queue,absolute_error
E6_fuzzy_calibrated,train,ZFR_0114,81.0,B_prioritne_preskumat,90.08,A_validovat,9.08
E6_fuzzy_calibrated,train,ZFR_0115,69.6,B_prioritne_preskumat,71.919,B_prioritne_preskumat,2.319
E6_fuzzy_calibrated,train,ZFR_0116,78.5,B_prioritne_preskumat,79.0,B_prioritne_preskumat,0.5
E6_fuzzy_calibrated,train,ZFR_0117,76.7,B_prioritne_preskumat,88.63,A_validovat,11.93
E6_fuzzy_calibrated,train,ZFR_0118,57.2,C_manualna_kuracia,42.443,D_odlozit,14.757
E6_fuzzy_calibrated,train,ZFR_0119,81.2,B_prioritne_preskumat,76.672,B_prioritne_preskumat,4.528
E6_fuzzy_calibrated,train,ZFR_0120,52.2,C_manualna_kuracia,63.164,C_manualna_kuracia,10.964
E6_fuzzy_calibrated,train,ZFR_0121,96.3,A_validovat,90.812,A_validovat,5.488
E6_fuzzy_calibrated,train,ZFR_0122,84.2,A_validovat,77.186,B_prioritne_preskumat,7.014
E6_fuzzy_calibrated,train,ZFR_0123,38.2,D_odlozit,18.921,D_odlozit,19.279
E6_fuzzy_calibrated,train,ZFR_0124,51.6,C_manualna_kuracia,38.571,D_odlozit,13.029
E6_fuzzy_calibrated,train,ZFR_0125,73.0,B_prioritne_preskumat,72.829,B_prioritne_preskumat,0.171
E6_fuzzy_calibrated,train,ZFR_0126,71.2,B_prioritne_preskumat,67.895,B_prioritne_preskumat,3.305
E6_fuzzy_calibrated,train,ZFR_0127,100.0,A_validovat,94.029,A_validovat,5.971
E6_fuzzy_calibrated,train,ZFR_0128,41.9,D_odlozit,20.349,D_odlozit,21.551
E6_fuzzy_calibrated,train,ZFR_0129,80.0,B_prioritne_preskumat,76.931,B_prioritne_preskumat,3.069
E6_fuzzy_calibrated,train,ZFR_0130,75.9,B_prioritne_preskumat,77.453,B_prioritne_preskumat,1.553
E6_fuzzy_calibrated,train,ZFR_0131,43.7,D_odlozit,44.389,D_odlozit,0.689
E6_fuzzy_calibrated,train,ZFR_0132,57.1,C_manualna_kuracia,59.832,C_manualna_kuracia,2.732
E6_fuzzy_calibrated,train,ZFR_0133,77.0,B_prioritne_preskumat,64.356,C_manualna_kuracia,12.644
E6_fuzzy_calibrated,train,ZFR_0134,59.8,C_manualna_kuracia,49.824,C_manualna_kuracia,9.976
E6_fuzzy_calibrated,train,ZFR_0135,85.7,A_validovat,78.757,B_prioritne_preskumat,6.943
E6_fuzzy_calibrated,train,ZFR_0136,45.0,C_manualna_kuracia,21.187,D_odlozit,23.813
E6_fuzzy_calibrated,train,ZFR_0137,79.8,B_prioritne_preskumat,76.597,B_prioritne_preskumat,3.203
E6_fuzzy_calibrated,train,ZFR_0138,84.8,A_validovat,77.665,B_prioritne_preskumat,7.135
E6_fuzzy_calibrated,train,ZFR_0139,46.3,C_manualna_kuracia,44.079,D_odlozit,2.221
E6_fuzzy_calibrated,train,ZFR_0140,59.5,C_manualna_kuracia,50.516,C_manualna_kuracia,8.984
E6_fuzzy_calibrated,train,ZFR_0141,73.5,B_prioritne_preskumat,66.827,B_prioritne_preskumat,6.673
E6_fuzzy_calibrated,train,ZFR_0142,53.4,C_manualna_kuracia,30.027,D_odlozit,23.373
E6_fuzzy_calibrated,train,ZFR_0143,84.8,A_validovat,90.452,A_validovat,5.652
E6_fuzzy_calibrated,train,ZFR_0144,31.1,D_odlozit,12.751,D_odlozit,18.349
E6_fuzzy_calibrated,train,ZFR_0145,92.7,A_validovat,77.874,B_prioritne_preskumat,14.826
E6_fuzzy_calibrated,train,ZFR_0146,87.2,A_validovat,91.955,A_validovat,4.755
E6_fuzzy_calibrated,train,ZFR_0147,45.9,C_manualna_kuracia,62.502,C_manualna_kuracia,16.602
E6_fuzzy_calibrated,train,ZFR_0148,69.7,B_prioritne_preskumat,66.302,B_prioritne_preskumat,3.398
E6_fuzzy_calibrated,train,ZFR_0149,75.8,B_prioritne_preskumat,75.332,B_prioritne_preskumat,0.468
E6_fuzzy_calibrated,train,ZFR_0150,55.6,C_manualna_kuracia,53.484,C_manualna_kuracia,2.116
E6_fuzzy_calibrated,train,ZFR_0151,92.4,A_validovat,79.472,B_prioritne_preskumat,12.928
E6_fuzzy_calibrated,train,ZFR_0152,60.3,C_manualna_kuracia,35.335,D_odlozit,24.965
E6_fuzzy_calibrated,train,ZFR_0153,84.9,A_validovat,77.23,B_prioritne_preskumat,7.67
E6_fuzzy_calibrated,train,ZFR_0154,82.9,A_validovat,90.036,A_validovat,7.136
E6_fuzzy_calibrated,train,ZFR_0155,59.1,C_manualna_kuracia,54.223,C_manualna_kuracia,4.877
E6_fuzzy_calibrated,train,ZFR_0156,49.5,C_manualna_kuracia,30.702,D_odlozit,18.798
E6_fuzzy_calibrated,train,ZFR_0157,69.8,B_prioritne_preskumat,74.454,B_prioritne_preskumat,4.654
E6_fuzzy_calibrated,train,ZFR_0158,63.6,C_manualna_kuracia,67.74,B_prioritne_preskumat,4.14
E6_fuzzy_calibrated,train,ZFR_0159,87.2,A_validovat,89.834,A_validovat,2.634
E6_fuzzy_calibrated,train,ZFR_0160,38.6,D_odlozit,33.275,D_odlozit,5.325
E6_fuzzy_calibrated,train,ZFR_0161,77.3,B_prioritne_preskumat,77.019,B_prioritne_preskumat,0.281
E6_fuzzy_calibrated,train,ZFR_0162,80.0,B_prioritne_preskumat,87.147,A_validovat,7.147
E6_fuzzy_calibrated,train,ZFR_0163,54.5,C_manualna_kuracia,65.455,B_prioritne_preskumat,10.955
E6_fuzzy_calibrated,train,ZFR_0164,69.6,B_prioritne_preskumat,64.233,C_manualna_kuracia,5.367
E6_fuzzy_calibrated,train,ZFR_0165,80.9,B_prioritne_preskumat,76.924,B_prioritne_preskumat,3.976
E6_fuzzy_calibrated,train,ZFR_0166,66.6,B_prioritne_preskumat,79.0,B_prioritne_preskumat,12.4
E6_fuzzy_calibrated,train,ZFR_0167,85.3,A_validovat,77.227,B_prioritne_preskumat,8.073
E6_fuzzy_calibrated,train,ZFR_0168,61.3,C_manualna_kuracia,65.732,B_prioritne_preskumat,4.432
E6_fuzzy_calibrated,train,ZFR_0169,89.5,A_validovat,91.258,A_validovat,1.758
E6_fuzzy_calibrated,train,ZFR_0170,77.3,B_prioritne_preskumat,88.496,A_validovat,11.196
E6_fuzzy_calibrated,train,ZFR_0171,56.0,C_manualna_kuracia,43.521,D_odlozit,12.479
E6_fuzzy_calibrated,train,ZFR_0172,65.4,B_prioritne_preskumat,60.637,C_manualna_kuracia,4.763
E6_fuzzy_calibrated,train,ZFR_0173,70.8,B_prioritne_preskumat,65.749,B_prioritne_preskumat,5.051
E6_fuzzy_calibrated,train,ZFR_0174,61.9,C_manualna_kuracia,38.511,D_odlozit,23.389
E6_fuzzy_calibrated,train,ZFR_0175,86.0,A_validovat,77.485,B_prioritne_preskumat,8.515
E6_fuzzy_calibrated,train,ZFR_0176,59.4,C_manualna_kuracia,54.533,C_manualna_kuracia,4.867
E6_fuzzy_calibrated,train,ZFR_0177,90.8,A_validovat,77.519,B_prioritne_preskumat,13.281
E6_fuzzy_calibrated,train,ZFR_0178,76.1,B_prioritne_preskumat,74.813,B_prioritne_preskumat,1.287
E6_fuzzy_calibrated,train,ZFR_0179,37.0,D_odlozit,11.716,D_odlozit,25.284
E6_fuzzy_calibrated,train,ZFR_0180,52.2,C_manualna_kuracia,36.951,D_odlozit,15.249
E6_fuzzy_calibrated,train,ZFR_0181,88.5,A_validovat,90.493,A_validovat,1.993
E6_fuzzy_calibrated,train,ZFR_0182,56.2,C_manualna_kuracia,49.441,C_manualna_kuracia,6.759
E6_fuzzy_calibrated,train,ZFR_0183,79.8,B_prioritne_preskumat,76.327,B_prioritne_preskumat,3.473
E6_fuzzy_calibrated,train,ZFR_0184,62.9,C_manualna_kuracia,45.189,C_manualna_kuracia,17.711
E6_fuzzy_calibrated,train,ZFR_0185,91.0,A_validovat,80.067,B_prioritne_preskumat,10.933
E6_fuzzy_calibrated,train,ZFR_0186,79.6,B_prioritne_preskumat,76.266,B_prioritne_preskumat,3.334
E6_fuzzy_calibrated,train,ZFR_0187,39.5,D_odlozit,44.119,D_odlozit,4.619
E6_fuzzy_calibrated,train,ZFR_0188,68.8,B_prioritne_preskumat,60.466,C_manualna_kuracia,8.334
E6_fuzzy_calibrated,train,ZFR_0189,69.4,B_prioritne_preskumat,80.251,B_prioritne_preskumat,10.851
E6_fuzzy_calibrated,train,ZFR_0190,71.4,B_prioritne_preskumat,79.0,B_prioritne_preskumat,7.6
E6_fuzzy_calibrated,train,ZFR_0191,90.5,A_validovat,78.668,B_prioritne_preskumat,11.832
E6_fuzzy_calibrated,train,ZFR_0192,65.8,B_prioritne_preskumat,68.922,B_prioritne_preskumat,3.122
E6_fuzzy_calibrated,validation,ZFR_0193,83.1,A_validovat,75.025,B_prioritne_preskumat,8.075
E6_fuzzy_calibrated,validation,ZFR_0194,76.2,B_prioritne_preskumat,79.125,B_prioritne_preskumat,2.925
E6_fuzzy_calibrated,validation,ZFR_0195,54.3,C_manualna_kuracia,49.144,C_manualna_kuracia,5.156
E6_fuzzy_calibrated,validation,ZFR_0196,73.1,B_prioritne_preskumat,63.195,C_manualna_kuracia,9.905
E6_fuzzy_calibrated,validation,ZFR_0197,77.1,B_prioritne_preskumat,63.071,C_manualna_kuracia,14.029
E6_fuzzy_calibrated,validation,ZFR_0198,53.5,C_manualna_kuracia,48.121,C_manualna_kuracia,5.379
E6_fuzzy_calibrated,validation,ZFR_0199,84.5,A_validovat,77.139,B_prioritne_preskumat,7.361
E6_fuzzy_calibrated,validation,ZFR_0200,54.4,C_manualna_kuracia,28.838,D_odlozit,25.562
E6_fuzzy_calibrated,validation,ZFR_0201,82.1,A_validovat,78.063,B_prioritne_preskumat,4.037
E6_fuzzy_calibrated,validation,ZFR_0202,81.0,B_prioritne_preskumat,76.901,B_prioritne_preskumat,4.099
E6_fuzzy_calibrated,validation,ZFR_0203,39.6,D_odlozit,44.011,D_odlozit,4.411
E6_fuzzy_calibrated,validation,ZFR_0204,65.6,B_prioritne_preskumat,54.126,C_manualna_kuracia,11.474
E6_fuzzy_calibrated,validation,ZFR_0205,78.7,B_prioritne_preskumat,76.885,B_prioritne_preskumat,1.815
E6_fuzzy_calibrated,validation,ZFR_0206,57.8,C_manualna_kuracia,30.584,D_odlozit,27.216
E6_fuzzy_calibrated,validation,ZFR_0207,94.6,A_validovat,80.806,B_prioritne_preskumat,13.794
E6_fuzzy_calibrated,validation,ZFR_0208,51.2,C_manualna_kuracia,47.465,C_manualna_kuracia,3.735
E6_fuzzy_calibrated,validation,ZFR_0209,88.3,A_validovat,77.697,B_prioritne_preskumat,10.603
E6_fuzzy_calibrated,validation,ZFR_0210,86.7,A_validovat,88.439,A_validovat,1.739
E6_fuzzy_calibrated,validation,ZFR_0211,47.1,C_manualna_kuracia,43.937,D_odlozit,3.163
E6_fuzzy_calibrated,validation,ZFR_0212,61.3,C_manualna_kuracia,37.217,D_odlozit,24.083
E6_fuzzy_calibrated,validation,ZFR_0213,79.9,B_prioritne_preskumat,86.047,A_validovat,6.147
E6_fuzzy_calibrated,validation,ZFR_0214,51.3,C_manualna_kuracia,23.355,D_odlozit,27.945
E6_fuzzy_calibrated,validation,ZFR_0215,89.3,A_validovat,79.082,B_prioritne_preskumat,10.218
E6_fuzzy_calibrated,validation,ZFR_0216,46.4,C_manualna_kuracia,46.21,C_manualna_kuracia,0.19
E6_fuzzy_calibrated,validation,ZFR_0217,88.2,A_validovat,78.146,B_prioritne_preskumat,10.054
E6_fuzzy_calibrated,validation,ZFR_0218,77.9,B_prioritne_preskumat,75.005,B_prioritne_preskumat,2.895
E6_fuzzy_calibrated,validation,ZFR_0219,49.2,C_manualna_kuracia,62.693,C_manualna_kuracia,13.493
E6_fuzzy_calibrated,validation,ZFR_0220,55.9,C_manualna_kuracia,48.766,C_manualna_kuracia,7.134
E6_fuzzy_calibrated,validation,ZFR_0221,77.6,B_prioritne_preskumat,66.756,B_prioritne_preskumat,10.844
E6_fuzzy_calibrated,validation,ZFR_0222,69.4,B_prioritne_preskumat,79.0,B_prioritne_preskumat,9.6
E6_fuzzy_calibrated,validation,ZFR_0223,79.3,B_prioritne_preskumat,75.219,B_prioritne_preskumat,4.081
E6_fuzzy_calibrated,validation,ZFR_0224,48.2,C_manualna_kuracia,20.427,D_odlozit,27.773
E6_fuzzy_calibrated,validation,ZFR_0225,98.5,A_validovat,91.869,A_validovat,6.631
E6_fuzzy_calibrated,validation,ZFR_0226,87.4,A_validovat,89.601,A_validovat,2.201
E6_fuzzy_calibrated,validation,ZFR_0227,38.0,D_odlozit,12.299,D_odlozit,25.701
E6_fuzzy_calibrated,validation,ZFR_0228,64.7,C_manualna_kuracia,39.12,D_odlozit,25.58
E6_fuzzy_calibrated,validation,ZFR_0229,92.7,A_validovat,90.824,A_validovat,1.876
E6_fuzzy_calibrated,validation,ZFR_0230,60.8,C_manualna_kuracia,61.368,C_manualna_kuracia,0.568
E6_fuzzy_calibrated,validation,ZFR_0231,96.4,A_validovat,91.645,A_validovat,4.755
E6_fuzzy_calibrated,validation,ZFR_0232,69.8,B_prioritne_preskumat,83.73,A_validovat,13.93
E6_fuzzy_calibrated,validation,ZFR_0233,83.5,A_validovat,88.375,A_validovat,4.875
E6_fuzzy_calibrated,validation,ZFR_0234,80.9,B_prioritne_preskumat,75.122,B_prioritne_preskumat,5.778
E6_fuzzy_calibrated,validation,ZFR_0235,67.0,B_prioritne_preskumat,53.426,C_manualna_kuracia,13.574
E6_fuzzy_calibrated,validation,ZFR_0236,59.3,C_manualna_kuracia,35.912,D_odlozit,23.388
E6_fuzzy_calibrated,validation,ZFR_0237,83.2,A_validovat,89.217,A_validovat,6.017
E6_fuzzy_calibrated,validation,ZFR_0238,75.8,B_prioritne_preskumat,67.752,B_prioritne_preskumat,8.048
E6_fuzzy_calibrated,validation,ZFR_0239,100.0,A_validovat,79.997,B_prioritne_preskumat,20.003
E6_fuzzy_calibrated,validation,ZFR_0240,52.0,C_manualna_kuracia,64.724,C_manualna_kuracia,12.724
E6_fuzzy_calibrated,validation,ZFR_0241,83.1,A_validovat,78.307,B_prioritne_preskumat,4.793
E6_fuzzy_calibrated,validation,ZFR_0242,77.7,B_prioritne_preskumat,74.198,B_prioritne_preskumat,3.502
E6_fuzzy_calibrated,validation,ZFR_0243,61.6,C_manualna_kuracia,35.304,D_odlozit,26.296
E6_fuzzy_calibrated,validation,ZFR_0244,63.4,C_manualna_kuracia,64.572,C_manualna_kuracia,1.172
E6_fuzzy_calibrated,validation,ZFR_0245,74.1,B_prioritne_preskumat,56.68,C_manualna_kuracia,17.42
E6_fuzzy_calibrated,validation,ZFR_0246,68.9,B_prioritne_preskumat,31.086,D_odlozit,37.814
E6_fuzzy_calibrated,validation,ZFR_0247,95.8,A_validovat,79.424,B_prioritne_preskumat,16.376
E6_fuzzy_calibrated,validation,ZFR_0248,75.9,B_prioritne_preskumat,74.061,B_prioritne_preskumat,1.839
E6_fuzzy_calibrated,validation,ZFR_0249,92.2,A_validovat,79.57,B_prioritne_preskumat,12.63
E6_fuzzy_calibrated,validation,ZFR_0250,80.0,B_prioritne_preskumat,73.397,B_prioritne_preskumat,6.603
E6_fuzzy_calibrated,validation,ZFR_0251,49.8,C_manualna_kuracia,55.036,C_manualna_kuracia,5.236
E6_fuzzy_calibrated,validation,ZFR_0252,62.9,C_manualna_kuracia,54.244,C_manualna_kuracia,8.656
E6_fuzzy_calibrated,validation,ZFR_0253,81.3,B_prioritne_preskumat,77.409,B_prioritne_preskumat,3.891
E6_fuzzy_calibrated,validation,ZFR_0254,71.8,B_prioritne_preskumat,66.936,B_prioritne_preskumat,4.864
E6_fuzzy_calibrated,validation,ZFR_0255,78.0,B_prioritne_preskumat,76.676,B_prioritne_preskumat,1.324
E6_fuzzy_calibrated,validation,ZFR_0256,42.4,D_odlozit,37.599,D_odlozit,4.801
E6_fuzzy_calibrated,test,ZFR_0257,77.6,B_prioritne_preskumat,76.607,B_prioritne_preskumat,0.993
E6_fuzzy_calibrated,test,ZFR_0258,85.3,A_validovat,73.096,B_prioritne_preskumat,12.204
E6_fuzzy_calibrated,test,ZFR_0259,49.0,C_manualna_kuracia,56.638,C_manualna_kuracia,7.638
E6_fuzzy_calibrated,test,ZFR_0260,54.0,C_manualna_kuracia,53.481,C_manualna_kuracia,0.519
E6_fuzzy_calibrated,test,ZFR_0261,80.0,B_prioritne_preskumat,68.247,B_prioritne_preskumat,11.753
E6_fuzzy_calibrated,test,ZFR_0262,62.0,C_manualna_kuracia,60.01,C_manualna_kuracia,1.99
E6_fuzzy_calibrated,test,ZFR_0263,79.1,B_prioritne_preskumat,79.448,B_prioritne_preskumat,0.348
E6_fuzzy_calibrated,test,ZFR_0264,35.2,D_odlozit,31.859,D_odlozit,3.341
E6_fuzzy_calibrated,test,ZFR_0265,88.4,A_validovat,90.585,A_validovat,2.185
E6_fuzzy_calibrated,test,ZFR_0266,89.2,A_validovat,90.166,A_validovat,0.966
E6_fuzzy_calibrated,test,ZFR_0267,72.3,B_prioritne_preskumat,84.312,A_validovat,12.012
E6_fuzzy_calibrated,test,ZFR_0268,52.7,C_manualna_kuracia,50.454,C_manualna_kuracia,2.246
E6_fuzzy_calibrated,test,ZFR_0269,62.7,C_manualna_kuracia,57.128,C_manualna_kuracia,5.572
E6_fuzzy_calibrated,test,ZFR_0270,69.9,B_prioritne_preskumat,53.902,C_manualna_kuracia,15.998
E6_fuzzy_calibrated,test,ZFR_0271,80.5,B_prioritne_preskumat,75.923,B_prioritne_preskumat,4.577
E6_fuzzy_calibrated,test,ZFR_0272,72.2,B_prioritne_preskumat,53.861,C_manualna_kuracia,18.339
E6_fuzzy_calibrated,test,ZFR_0273,95.8,A_validovat,91.845,A_validovat,3.955
E6_fuzzy_calibrated,test,ZFR_0274,93.3,A_validovat,91.622,A_validovat,1.678
E6_fuzzy_calibrated,test,ZFR_0275,50.9,C_manualna_kuracia,28.339,D_odlozit,22.561
E6_fuzzy_calibrated,test,ZFR_0276,57.6,C_manualna_kuracia,48.571,C_manualna_kuracia,9.029
E6_fuzzy_calibrated,test,ZFR_0277,88.6,A_validovat,77.845,B_prioritne_preskumat,10.755
E6_fuzzy_calibrated,test,ZFR_0278,50.9,C_manualna_kuracia,38.617,D_odlozit,12.283
E6_fuzzy_calibrated,test,ZFR_0279,83.6,A_validovat,68.497,B_prioritne_preskumat,15.103
E6_fuzzy_calibrated,test,ZFR_0280,49.0,C_manualna_kuracia,44.683,D_odlozit,4.317
E6_fuzzy_calibrated,test,ZFR_0281,83.9,A_validovat,73.892,B_prioritne_preskumat,10.008
E6_fuzzy_calibrated,test,ZFR_0282,70.3,B_prioritne_preskumat,73.743,B_prioritne_preskumat,3.443
E6_fuzzy_calibrated,test,ZFR_0283,65.6,B_prioritne_preskumat,51.924,C_manualna_kuracia,13.676
E6_fuzzy_calibrated,test,ZFR_0284,50.2,C_manualna_kuracia,48.957,C_manualna_kuracia,1.243
E6_fuzzy_calibrated,test,ZFR_0285,80.8,B_prioritne_preskumat,89.139,A_validovat,8.339
E6_fuzzy_calibrated,test,ZFR_0286,59.8,C_manualna_kuracia,29.43,D_odlozit,30.37
E6_fuzzy_calibrated,test,ZFR_0287,88.4,A_validovat,79.473,B_prioritne_preskumat,8.927
E6_fuzzy_calibrated,test,ZFR_0288,38.4,D_odlozit,44.717,D_odlozit,6.317
E6_fuzzy_calibrated,test,ZFR_0289,91.4,A_validovat,78.295,B_prioritne_preskumat,13.105
E6_fuzzy_calibrated,test,ZFR_0290,87.4,A_validovat,87.524,A_validovat,0.124
E6_fuzzy_calibrated,test,ZFR_0291,53.4,C_manualna_kuracia,47.458,C_manualna_kuracia,5.942
E6_fuzzy_calibrated,test,ZFR_0292,46.3,C_manualna_kuracia,34.928,D_odlozit,11.372
E6_fuzzy_calibrated,test,ZFR_0293,80.9,B_prioritne_preskumat,82.876,A_validovat,1.976
E6_fuzzy_calibrated,test,ZFR_0294,55.4,C_manualna_kuracia,25.216,D_odlozit,30.184
E6_fuzzy_calibrated,test,ZFR_0295,72.2,B_prioritne_preskumat,75.447,B_prioritne_preskumat,3.247
E6_fuzzy_calibrated,test,ZFR_0296,41.9,D_odlozit,37.593,D_odlozit,4.307
E6_fuzzy_calibrated,test,ZFR_0297,76.4,B_prioritne_preskumat,87.27,A_validovat,10.87
E6_fuzzy_calibrated,test,ZFR_0298,86.4,A_validovat,83.996,A_validovat,2.404
E6_fuzzy_calibrated,test,ZFR_0299,52.8,C_manualna_kuracia,47.633,C_manualna_kuracia,5.167
E6_fuzzy_calibrated,test,ZFR_0300,57.0,C_manualna_kuracia,53.855,C_manualna_kuracia,3.145
E6_fuzzy_calibrated,test,ZFR_0301,73.9,B_prioritne_preskumat,55.127,C_manualna_kuracia,18.773
E6_fuzzy_calibrated,test,ZFR_0302,66.5,B_prioritne_preskumat,51.29,C_manualna_kuracia,15.21
E6_fuzzy_calibrated,test,ZFR_0303,91.6,A_validovat,79.058,B_prioritne_preskumat,12.542
E6_fuzzy_calibrated,test,ZFR_0304,44.5,D_odlozit,20.48,D_odlozit,24.02
E6_fuzzy_calibrated,test,ZFR_0305,98.7,A_validovat,91.89,A_validovat,6.81
E6_fuzzy_calibrated,test,ZFR_0306,79.4,B_prioritne_preskumat,73.497,B_prioritne_preskumat,5.903
E6_fuzzy_calibrated,test,ZFR_0307,62.0,C_manualna_kuracia,54.835,C_manualna_kuracia,7.165
E6_fuzzy_calibrated,test,ZFR_0308,55.4,C_manualna_kuracia,59.557,C_manualna_kuracia,4.157
E6_fuzzy_calibrated,test,ZFR_0309,85.2,A_validovat,76.012,B_prioritne_preskumat,9.188
E6_fuzzy_calibrated,test,ZFR_0310,61.4,C_manualna_kuracia,49.235,C_manualna_kuracia,12.165
E6_fuzzy_calibrated,test,ZFR_0311,90.4,A_validovat,93.057,A_validovat,2.657
E6_fuzzy_calibrated,test,ZFR_0312,42.8,D_odlozit,19.055,D_odlozit,23.745
E6_fuzzy_calibrated,test,ZFR_0313,72.1,B_prioritne_preskumat,74.069,B_prioritne_preskumat,1.969
E6_fuzzy_calibrated,test,ZFR_0314,98.8,A_validovat,91.115,A_validovat,7.685
E6_fuzzy_calibrated,test,ZFR_0315,61.3,C_manualna_kuracia,55.025,C_manualna_kuracia,6.275
E6_fuzzy_calibrated,test,ZFR_0316,47.5,C_manualna_kuracia,22.653,D_odlozit,24.847
E6_fuzzy_calibrated,test,ZFR_0317,85.6,A_validovat,75.806,B_prioritne_preskumat,9.794
E6_fuzzy_calibrated,test,ZFR_0318,57.0,C_manualna_kuracia,50.315,C_manualna_kuracia,6.685
E6_fuzzy_calibrated,test,ZFR_0319,91.3,A_validovat,92.551,A_validovat,1.251
E6_fuzzy_calibrated,test,ZFR_0320,58.7,C_manualna_kuracia,68.973,B_prioritne_preskumat,10.273
E7_takagi_sugeno,train,ZFR_0001,77.4,B_prioritne_preskumat,83.706,A_validovat,6.306
E7_takagi_sugeno,train,ZFR_0002,80.7,B_prioritne_preskumat,79.544,B_prioritne_preskumat,1.156
E7_takagi_sugeno,train,ZFR_0003,55.3,C_manualna_kuracia,55.29,C_manualna_kuracia,0.01
E7_takagi_sugeno,train,ZFR_0004,54.1,C_manualna_kuracia,57.688,C_manualna_kuracia,3.588
E7_takagi_sugeno,train,ZFR_0005,77.9,B_prioritne_preskumat,81.247,B_prioritne_preskumat,3.347
E7_takagi_sugeno,train,ZFR_0006,63.7,C_manualna_kuracia,70.876,B_prioritne_preskumat,7.176
E7_takagi_sugeno,train,ZFR_0007,92.4,A_validovat,79.472,B_prioritne_preskumat,12.928
E7_takagi_sugeno,train,ZFR_0008,48.8,C_manualna_kuracia,49.905,C_manualna_kuracia,1.105
E7_takagi_sugeno,train,ZFR_0009,87.4,A_validovat,87.149,A_validovat,0.251
E7_takagi_sugeno,train,ZFR_0010,95.6,A_validovat,90.31,A_validovat,5.29
E7_takagi_sugeno,train,ZFR_0011,60.1,C_manualna_kuracia,57.396,C_manualna_kuracia,2.704
E7_takagi_sugeno,train,ZFR_0012,64.4,C_manualna_kuracia,60.182,C_manualna_kuracia,4.218
E7_takagi_sugeno,train,ZFR_0013,90.4,A_validovat,82.959,A_validovat,7.441
E7_takagi_sugeno,train,ZFR_0014,58.7,C_manualna_kuracia,58.992,C_manualna_kuracia,0.292
E7_takagi_sugeno,train,ZFR_0015,92.3,A_validovat,83.06,A_validovat,9.24
E7_takagi_sugeno,train,ZFR_0016,63.4,C_manualna_kuracia,68.085,B_prioritne_preskumat,4.685
E7_takagi_sugeno,train,ZFR_0017,84.5,A_validovat,80.678,B_prioritne_preskumat,3.822
E7_takagi_sugeno,train,ZFR_0018,100.0,A_validovat,92.441,A_validovat,7.559
E7_takagi_sugeno,train,ZFR_0019,47.4,C_manualna_kuracia,58.289,C_manualna_kuracia,10.889
E7_takagi_sugeno,train,ZFR_0020,57.1,C_manualna_kuracia,63.245,C_manualna_kuracia,6.145
E7_takagi_sugeno,train,ZFR_0021,71.7,B_prioritne_preskumat,70.339,B_prioritne_preskumat,1.361
E7_takagi_sugeno,train,ZFR_0022,58.9,C_manualna_kuracia,65.484,B_prioritne_preskumat,6.584
E7_takagi_sugeno,train,ZFR_0023,73.4,B_prioritne_preskumat,69.794,B_prioritne_preskumat,3.606
E7_takagi_sugeno,train,ZFR_0024,56.1,C_manualna_kuracia,56.408,C_manualna_kuracia,0.308
E7_takagi_sugeno,train,ZFR_0025,80.9,B_prioritne_preskumat,79.543,B_prioritne_preskumat,1.357
E7_takagi_sugeno,train,ZFR_0026,73.2,B_prioritne_preskumat,74.95,B_prioritne_preskumat,1.75
E7_takagi_sugeno,train,ZFR_0027,54.7,C_manualna_kuracia,53.506,C_manualna_kuracia,1.194
E7_takagi_sugeno,train,ZFR_0028,54.6,C_manualna_kuracia,65.524,B_prioritne_preskumat,10.924
E7_takagi_sugeno,train,ZFR_0029,79.0,B_prioritne_preskumat,86.137,A_validovat,7.137
E7_takagi_sugeno,train,ZFR_0030,65.0,B_prioritne_preskumat,61.711,C_manualna_kuracia,3.289
E7_takagi_sugeno,train,ZFR_0031,80.7,B_prioritne_preskumat,76.385,B_prioritne_preskumat,4.315
E7_takagi_sugeno,train,ZFR_0032,71.0,B_prioritne_preskumat,63.533,C_manualna_kuracia,7.467
E7_takagi_sugeno,train,ZFR_0033,83.3,A_validovat,79.511,B_prioritne_preskumat,3.789
E7_takagi_sugeno,train,ZFR_0034,86.9,A_validovat,82.75,A_validovat,4.15
E7_takagi_sugeno,train,ZFR_0035,39.9,D_odlozit,53.921,C_manualna_kuracia,14.021
E7_takagi_sugeno,train,ZFR_0036,70.5,B_prioritne_preskumat,62.458,C_manualna_kuracia,8.042
E7_takagi_sugeno,train,ZFR_0037,92.3,A_validovat,88.275,A_validovat,4.025
E7_takagi_sugeno,train,ZFR_0038,68.1,B_prioritne_preskumat,66.158,B_prioritne_preskumat,1.942
E7_takagi_sugeno,train,ZFR_0039,72.3,B_prioritne_preskumat,75.298,B_prioritne_preskumat,2.998
E7_takagi_sugeno,train,ZFR_0040,36.6,D_odlozit,51.53,C_manualna_kuracia,14.93
E7_takagi_sugeno,train,ZFR_0041,96.7,A_validovat,93.12,A_validovat,3.58
E7_takagi_sugeno,train,ZFR_0042,81.5,B_prioritne_preskumat,75.482,B_prioritne_preskumat,6.018
E7_takagi_sugeno,train,ZFR_0043,50.2,C_manualna_kuracia,53.957,C_manualna_kuracia,3.757
E7_takagi_sugeno,train,ZFR_0044,65.7,B_prioritne_preskumat,66.268,B_prioritne_preskumat,0.568
